"Step","restful-grass-361 - decoder_loss","restful-grass-361 - decoder_loss__MIN","restful-grass-361 - decoder_loss__MAX","polar-wave-360 - decoder_loss","polar-wave-360 - decoder_loss__MIN","polar-wave-360 - decoder_loss__MAX","fanciful-lion-357 - decoder_loss","fanciful-lion-357 - decoder_loss__MIN","fanciful-lion-357 - decoder_loss__MAX","peachy-lake-322 - decoder_loss","peachy-lake-322 - decoder_loss__MIN","peachy-lake-322 - decoder_loss__MAX","fast-field-321 - decoder_loss","fast-field-321 - decoder_loss__MIN","fast-field-321 - decoder_loss__MAX","proud-plant-319 - decoder_loss","proud-plant-319 - decoder_loss__MIN","proud-plant-319 - decoder_loss__MAX","fresh-totem-319 - decoder_loss","fresh-totem-319 - decoder_loss__MIN","fresh-totem-319 - decoder_loss__MAX","lunar-grass-318 - decoder_loss","lunar-grass-318 - decoder_loss__MIN","lunar-grass-318 - decoder_loss__MAX","graceful-night-317 - decoder_loss","graceful-night-317 - decoder_loss__MIN","graceful-night-317 - decoder_loss__MAX","different-leaf-278 - decoder_loss","different-leaf-278 - decoder_loss__MIN","different-leaf-278 - decoder_loss__MAX"
"2155","","","","","","","4.2640700340271","4.2640700340271","4.2640700340271","","","","4.849255084991455","4.849255084991455","4.849255084991455","4.927539348602295","4.927539348602295","4.927539348602295","4.791210651397705","4.791210651397705","4.791210651397705","","","","","","","","",""
"2156","","","","","","","4.484945774078369","4.484945774078369","4.484945774078369","","","","5.062007427215576","5.062007427215576","5.062007427215576","5.138960361480713","5.138960361480713","5.138960361480713","5.013655662536621","5.013655662536621","5.013655662536621","","","","","","","","",""
"2157","","","","","","","4.2817912101745605","4.2817912101745605","4.2817912101745605","","","","4.860688209533691","4.860688209533691","4.860688209533691","4.938722133636475","4.938722133636475","4.938722133636475","4.80561637878418","4.80561637878418","4.80561637878418","","","","","","","","",""
"2158","","","","","","","4.767179489135742","4.767179489135742","4.767179489135742","","","","5.3668293952941895","5.3668293952941895","5.3668293952941895","5.4469475746154785","5.4469475746154785","5.4469475746154785","5.311822891235352","5.311822891235352","5.311822891235352","","","","","","","","",""
"2159","","","","","","","4.27040433883667","4.27040433883667","4.27040433883667","","","","4.823113918304443","4.823113918304443","4.823113918304443","4.897663593292236","4.897663593292236","4.897663593292236","4.773678302764893","4.773678302764893","4.773678302764893","","","","","","","","",""
"2160","","","","","","","4.107667922973633","4.107667922973633","4.107667922973633","","","","4.636965274810791","4.636965274810791","4.636965274810791","4.707895278930664","4.707895278930664","4.707895278930664","4.5904130935668945","4.5904130935668945","4.5904130935668945","","","","","","","","",""
"2161","","","","","","","4.369901180267334","4.369901180267334","4.369901180267334","","","","4.924081325531006","4.924081325531006","4.924081325531006","4.998018741607666","4.998018741607666","4.998018741607666","4.86416482925415","4.86416482925415","4.86416482925415","","","","","","","","",""
"2162","","","","","","","4.409224033355713","4.409224033355713","4.409224033355713","","","","4.988708019256592","4.988708019256592","4.988708019256592","5.0664777755737305","5.0664777755737305","5.0664777755737305","4.9303998947143555","4.9303998947143555","4.9303998947143555","","","","","","","","",""
"2163","","","","","","","4.600520133972168","4.600520133972168","4.600520133972168","","","","5.205787658691406","5.205787658691406","5.205787658691406","5.287201404571533","5.287201404571533","5.287201404571533","5.148322105407715","5.148322105407715","5.148322105407715","","","","","","","","",""
"2164","","","","","","","5.105664253234863","5.105664253234863","5.105664253234863","","","","5.774413108825684","5.774413108825684","5.774413108825684","5.863846778869629","5.863846778869629","5.863846778869629","5.717808723449707","5.717808723449707","5.717808723449707","","","","","","","","",""
"2165","","","","","","","4.662691593170166","4.662691593170166","4.662691593170166","","","","5.248178005218506","5.248178005218506","5.248178005218506","5.327179431915283","5.327179431915283","5.327179431915283","5.196950912475586","5.196950912475586","5.196950912475586","","","","","","","","",""
"2166","","","","","","","4.260388374328613","4.260388374328613","4.260388374328613","","","","4.831583499908447","4.831583499908447","4.831583499908447","4.908733367919922","4.908733367919922","4.908733367919922","4.775997638702393","4.775997638702393","4.775997638702393","","","","","","","","",""
"2167","","","","","","","4.524028778076172","4.524028778076172","4.524028778076172","","","","5.136796951293945","5.136796951293945","5.136796951293945","5.2195258140563965","5.2195258140563965","5.2195258140563965","5.083230495452881","5.083230495452881","5.083230495452881","","","","","","","","",""
"2168","","","","","","","4.156473636627197","4.156473636627197","4.156473636627197","","","","4.71666955947876","4.71666955947876","4.71666955947876","4.791993141174316","4.791993141174316","4.791993141174316","4.667098045349121","4.667098045349121","4.667098045349121","","","","","","","","",""
"2169","","","","","","","4.445419788360596","4.445419788360596","4.445419788360596","","","","5.069676399230957","5.069676399230957","5.069676399230957","5.1540021896362305","5.1540021896362305","5.1540021896362305","5.012518882751465","5.012518882751465","5.012518882751465","","","","","","","","",""
"2170","","","","","","","4.601920127868652","4.601920127868652","4.601920127868652","","","","5.2407917976379395","5.2407917976379395","5.2407917976379395","5.327369689941406","5.327369689941406","5.327369689941406","5.175049304962158","5.175049304962158","5.175049304962158","","","","","","","","",""
"2171","","","","","","","4.913408279418945","4.913408279418945","4.913408279418945","","","","5.547075271606445","5.547075271606445","5.547075271606445","5.6320414543151855","5.6320414543151855","5.6320414543151855","5.485498428344727","5.485498428344727","5.485498428344727","","","","","","","","",""
"2172","","","","","","","4.513199329376221","4.513199329376221","4.513199329376221","","","","5.120835781097412","5.120835781097412","5.120835781097412","5.203288555145264","5.203288555145264","5.203288555145264","5.063276767730713","5.063276767730713","5.063276767730713","","","","","","","","",""
"2173","","","","","","","4.685391426086426","4.685391426086426","4.685391426086426","","","","5.297365665435791","5.297365665435791","5.297365665435791","5.379776954650879","5.379776954650879","5.379776954650879","5.243523597717285","5.243523597717285","5.243523597717285","","","","","","","","",""
"2174","","","","","","","4.45313024520874","4.45313024520874","4.45313024520874","","","","5.064627647399902","5.064627647399902","5.064627647399902","5.147891998291016","5.147891998291016","5.147891998291016","5.014225959777832","5.014225959777832","5.014225959777832","","","","","","","","",""
"2175","","","","","","","4.719564914703369","4.719564914703369","4.719564914703369","","","","5.298719882965088","5.298719882965088","5.298719882965088","5.3764519691467285","5.3764519691467285","5.3764519691467285","5.240933418273926","5.240933418273926","5.240933418273926","","","","","","","","",""
"2176","","","","","","","4.285491466522217","4.285491466522217","4.285491466522217","","","","4.878666877746582","4.878666877746582","4.878666877746582","4.959332466125488","4.959332466125488","4.959332466125488","4.823504447937012","4.823504447937012","4.823504447937012","","","","","","","","",""
"2177","","","","","","","4.476395606994629","4.476395606994629","4.476395606994629","","","","5.0641655921936035","5.0641655921936035","5.0641655921936035","5.144094944000244","5.144094944000244","5.144094944000244","5.016103267669678","5.016103267669678","5.016103267669678","","","","","","","","",""
"2178","","","","","","","4.50892972946167","4.50892972946167","4.50892972946167","","","","5.149674892425537","5.149674892425537","5.149674892425537","5.2364630699157715","5.2364630699157715","5.2364630699157715","5.089337348937988","5.089337348937988","5.089337348937988","","","","","","","","",""
"2179","","","","","","","4.4537153244018555","4.4537153244018555","4.4537153244018555","","","","5.033846378326416","5.033846378326416","5.033846378326416","5.1126909255981445","5.1126909255981445","5.1126909255981445","4.978458881378174","4.978458881378174","4.978458881378174","","","","","","","","",""
"2180","","","","","","","3.9266655445098877","3.9266655445098877","3.9266655445098877","","","","4.463008880615234","4.463008880615234","4.463008880615234","4.535825729370117","4.535825729370117","4.535825729370117","4.407339572906494","4.407339572906494","4.407339572906494","","","","","","","","",""
"2181","","","","","","","4.275757312774658","4.275757312774658","4.275757312774658","","","","4.853508949279785","4.853508949279785","4.853508949279785","4.932445526123047","4.932445526123047","4.932445526123047","4.793923854827881","4.793923854827881","4.793923854827881","","","","","","","","",""
"2182","","","","","","","4.159380912780762","4.159380912780762","4.159380912780762","","","","4.7179765701293945","4.7179765701293945","4.7179765701293945","4.793721675872803","4.793721675872803","4.793721675872803","4.662020206451416","4.662020206451416","4.662020206451416","","","","","","","","",""
"2183","","","","","","","4.105413436889648","4.105413436889648","4.105413436889648","","","","4.688419818878174","4.688419818878174","4.688419818878174","4.767938613891602","4.767938613891602","4.767938613891602","4.63850736618042","4.63850736618042","4.63850736618042","","","","","","","","",""
"2184","","","","","","","4.516210079193115","4.516210079193115","4.516210079193115","","","","5.1081318855285645","5.1081318855285645","5.1081318855285645","5.188508987426758","5.188508987426758","5.188508987426758","5.058019638061523","5.058019638061523","5.058019638061523","","","","","","","","",""
"2185","","","","","","","4.500536918640137","4.500536918640137","4.500536918640137","","","","5.091116905212402","5.091116905212402","5.091116905212402","5.171640396118164","5.171640396118164","5.171640396118164","5.033991813659668","5.033991813659668","5.033991813659668","","","","","","","","",""
"2186","","","","","","","4.069154262542725","4.069154262542725","4.069154262542725","","","","4.59663200378418","4.59663200378418","4.59663200378418","4.668623447418213","4.668623447418213","4.668623447418213","4.55084753036499","4.55084753036499","4.55084753036499","","","","","","","","",""
"2187","","","","","","","4.267355442047119","4.267355442047119","4.267355442047119","","","","4.84035587310791","4.84035587310791","4.84035587310791","4.918446063995361","4.918446063995361","4.918446063995361","4.789098262786865","4.789098262786865","4.789098262786865","","","","","","","","",""
"2188","","","","","","","4.412419319152832","4.412419319152832","4.412419319152832","","","","4.957882404327393","4.957882404327393","4.957882404327393","5.032099723815918","5.032099723815918","5.032099723815918","4.907364845275879","4.907364845275879","4.907364845275879","","","","","","","","",""
"2189","","","","","","","4.481647968292236","4.481647968292236","4.481647968292236","","","","5.102340221405029","5.102340221405029","5.102340221405029","5.187281131744385","5.187281131744385","5.187281131744385","5.0500712394714355","5.0500712394714355","5.0500712394714355","","","","","","","","",""
"2190","","","","","","","4.039487361907959","4.039487361907959","4.039487361907959","","","","4.510717868804932","4.510717868804932","4.510717868804932","4.575292587280273","4.575292587280273","4.575292587280273","4.469178199768066","4.469178199768066","4.469178199768066","","","","","","","","",""
"2191","","","","","","","4.102490425109863","4.102490425109863","4.102490425109863","","","","4.650639533996582","4.650639533996582","4.650639533996582","4.726106643676758","4.726106643676758","4.726106643676758","4.601410388946533","4.601410388946533","4.601410388946533","","","","","","","","",""
"2192","","","","","","","4.467706203460693","4.467706203460693","4.467706203460693","","","","5.047953128814697","5.047953128814697","5.047953128814697","5.126747131347656","5.126747131347656","5.126747131347656","4.995419502258301","4.995419502258301","4.995419502258301","","","","","","","","",""
"2193","","","","","","","4.469461441040039","4.469461441040039","4.469461441040039","","","","5.024940013885498","5.024940013885498","5.024940013885498","5.100651264190674","5.100651264190674","5.100651264190674","4.973959445953369","4.973959445953369","4.973959445953369","","","","","","","","",""
"2194","","","","","","","4.49125337600708","4.49125337600708","4.49125337600708","","","","5.061404705047607","5.061404705047607","5.061404705047607","5.13884162902832","5.13884162902832","5.13884162902832","5.000339984893799","5.000339984893799","5.000339984893799","","","","","","","","",""
"2195","","","","","","","4.633686542510986","4.633686542510986","4.633686542510986","","","","5.27657413482666","5.27657413482666","5.27657413482666","5.36466646194458","5.36466646194458","5.36466646194458","5.21862268447876","5.21862268447876","5.21862268447876","","","","","","","","",""
"2196","","","","","","","4.7989912033081055","4.7989912033081055","4.7989912033081055","","","","5.44822359085083","5.44822359085083","5.44822359085083","5.536714553833008","5.536714553833008","5.536714553833008","5.385517597198486","5.385517597198486","5.385517597198486","","","","","","","","",""
"2197","","","","","","","4.323125839233398","4.323125839233398","4.323125839233398","","","","4.908077239990234","4.908077239990234","4.908077239990234","4.988081932067871","4.988081932067871","4.988081932067871","4.851471900939941","4.851471900939941","4.851471900939941","","","","","","","","",""
"2198","","","","","","","4.3352179527282715","4.3352179527282715","4.3352179527282715","","","","4.932432651519775","4.932432651519775","4.932432651519775","5.014423847198486","5.014423847198486","5.014423847198486","4.884712219238281","4.884712219238281","4.884712219238281","","","","","","","","",""
"2199","","","","","","","4.696138858795166","4.696138858795166","4.696138858795166","","","","5.3339314460754395","5.3339314460754395","5.3339314460754395","5.420745849609375","5.420745849609375","5.420745849609375","5.28024959564209","5.28024959564209","5.28024959564209","","","","","","","","",""
"2200","","","","","","","4.3880934715271","4.3880934715271","4.3880934715271","","","","4.947852611541748","4.947852611541748","4.947852611541748","5.024135112762451","5.024135112762451","5.024135112762451","4.893355846405029","4.893355846405029","4.893355846405029","","","","","","","","",""
"2201","","","","","","","4.413947105407715","4.413947105407715","4.413947105407715","","","","5.030599117279053","5.030599117279053","5.030599117279053","5.115248680114746","5.115248680114746","5.115248680114746","4.970467567443848","4.970467567443848","4.970467567443848","","","","","","","","",""
"2202","","","","","","","4.735724449157715","4.735724449157715","4.735724449157715","","","","5.341490268707275","5.341490268707275","5.341490268707275","5.423883438110352","5.423883438110352","5.423883438110352","5.280071258544922","5.280071258544922","5.280071258544922","","","","","","","","",""
"2203","","","","","","","4.241185665130615","4.241185665130615","4.241185665130615","","","","4.8610758781433105","4.8610758781433105","4.8610758781433105","4.946465015411377","4.946465015411377","4.946465015411377","4.800999164581299","4.800999164581299","4.800999164581299","","","","","","","","",""
"2204","","","","","","","4.257837295532227","4.257837295532227","4.257837295532227","","","","4.8050737380981445","4.8050737380981445","4.8050737380981445","4.880135536193848","4.880135536193848","4.880135536193848","4.752647876739502","4.752647876739502","4.752647876739502","","","","","","","","",""
"2205","","","","","","","4.2442307472229","4.2442307472229","4.2442307472229","","","","4.7838826179504395","4.7838826179504395","4.7838826179504395","4.857640266418457","4.857640266418457","4.857640266418457","4.732890605926514","4.732890605926514","4.732890605926514","","","","","","","","",""
"2206","","","","","","","4.5529632568359375","4.5529632568359375","4.5529632568359375","","","","5.176050186157227","5.176050186157227","5.176050186157227","5.261754989624023","5.261754989624023","5.261754989624023","5.114656925201416","5.114656925201416","5.114656925201416","","","","","","","","",""
"2207","","","","","","","4.613509654998779","4.613509654998779","4.613509654998779","","","","5.202270030975342","5.202270030975342","5.202270030975342","5.283326625823975","5.283326625823975","5.283326625823975","5.153938293457031","5.153938293457031","5.153938293457031","","","","","","","","",""
"2208","","","","","","","4.578486442565918","4.578486442565918","4.578486442565918","","","","5.178367614746094","5.178367614746094","5.178367614746094","5.260591983795166","5.260591983795166","5.260591983795166","5.1241326332092285","5.1241326332092285","5.1241326332092285","","","","","","","","",""
"2209","","","","","","","4.236863136291504","4.236863136291504","4.236863136291504","","","","4.758565902709961","4.758565902709961","4.758565902709961","4.830279350280762","4.830279350280762","4.830279350280762","4.712457180023193","4.712457180023193","4.712457180023193","","","","","","","","",""
"2210","","","","","","","4.405689716339111","4.405689716339111","4.405689716339111","","","","4.979739189147949","4.979739189147949","4.979739189147949","5.058787822723389","5.058787822723389","5.058787822723389","4.92836856842041","4.92836856842041","4.92836856842041","","","","","","","","",""
"2211","","","","","","","3.8592355251312256","3.8592355251312256","3.8592355251312256","","","","4.388148307800293","4.388148307800293","4.388148307800293","4.461938381195068","4.461938381195068","4.461938381195068","4.332424163818359","4.332424163818359","4.332424163818359","","","","","","","","",""
"2212","","","","","","","4.23176908493042","4.23176908493042","4.23176908493042","","","","4.835776329040527","4.835776329040527","4.835776329040527","4.918863296508789","4.918863296508789","4.918863296508789","4.777827739715576","4.777827739715576","4.777827739715576","","","","","","","","",""
"2213","","","","","","","4.530518054962158","4.530518054962158","4.530518054962158","","","","5.12648344039917","5.12648344039917","5.12648344039917","5.208437919616699","5.208437919616699","5.208437919616699","5.0765700340271","5.0765700340271","5.0765700340271","","","","","","","","",""
"2214","","","","","","","4.587469100952148","4.587469100952148","4.587469100952148","","","","5.208431720733643","5.208431720733643","5.208431720733643","5.29407262802124","5.29407262802124","5.29407262802124","5.155574798583984","5.155574798583984","5.155574798583984","","","","","","","","",""
"2215","","","","","","","4.864912033081055","4.864912033081055","4.864912033081055","","","","5.544960975646973","5.544960975646973","5.544960975646973","5.638848304748535","5.638848304748535","5.638848304748535","5.4794182777404785","5.4794182777404785","5.4794182777404785","","","","","","","","",""
"2216","","","","","","","3.906299114227295","3.906299114227295","3.906299114227295","","","","4.40407133102417","4.40407133102417","4.40407133102417","4.472985744476318","4.472985744476318","4.472985744476318","4.3602447509765625","4.3602447509765625","4.3602447509765625","","","","","","","","",""
"2217","","","","","","","4.265382766723633","4.265382766723633","4.265382766723633","","","","4.815036296844482","4.815036296844482","4.815036296844482","4.891028881072998","4.891028881072998","4.891028881072998","4.760980129241943","4.760980129241943","4.760980129241943","","","","","","","","",""
"2218","","","","","","","4.70689582824707","4.70689582824707","4.70689582824707","","","","5.350847244262695","5.350847244262695","5.350847244262695","5.440543174743652","5.440543174743652","5.440543174743652","5.289778709411621","5.289778709411621","5.289778709411621","","","","","","","","",""
"2219","","","","","","","4.726962566375732","4.726962566375732","4.726962566375732","","","","5.358047962188721","5.358047962188721","5.358047962188721","5.445534706115723","5.445534706115723","5.445534706115723","5.299008369445801","5.299008369445801","5.299008369445801","","","","","","","","",""
"2220","","","","","","","3.945122718811035","3.945122718811035","3.945122718811035","","","","4.4878058433532715","4.4878058433532715","4.4878058433532715","4.563041687011719","4.563041687011719","4.563041687011719","4.4347944259643555","4.4347944259643555","4.4347944259643555","","","","","","","","",""
"2221","","","","","","","4.588733196258545","4.588733196258545","4.588733196258545","","","","5.212355613708496","5.212355613708496","5.212355613708496","5.298553466796875","5.298553466796875","5.298553466796875","5.152070999145508","5.152070999145508","5.152070999145508","","","","","","","","",""
"2222","","","","","","","4.636319637298584","4.636319637298584","4.636319637298584","","","","5.229857921600342","5.229857921600342","5.229857921600342","5.311789035797119","5.311789035797119","5.311789035797119","5.173320770263672","5.173320770263672","5.173320770263672","","","","","","","","",""
"2223","","","","","","","4.40012788772583","4.40012788772583","4.40012788772583","","","","4.9778947830200195","4.9778947830200195","4.9778947830200195","5.0579071044921875","5.0579071044921875","5.0579071044921875","4.921586036682129","4.921586036682129","4.921586036682129","","","","","","","","",""
"2224","","","","","","","4.228323936462402","4.228323936462402","4.228323936462402","","","","4.7804694175720215","4.7804694175720215","4.7804694175720215","4.857729434967041","4.857729434967041","4.857729434967041","4.733338832855225","4.733338832855225","4.733338832855225","","","","","","","","",""
"2225","","","","","","","4.796178340911865","4.796178340911865","4.796178340911865","","","","5.450376987457275","5.450376987457275","5.450376987457275","5.540825366973877","5.540825366973877","5.540825366973877","5.38602876663208","5.38602876663208","5.38602876663208","","","","","","","","",""
"2226","","","","","","","4.652987957000732","4.652987957000732","4.652987957000732","","","","5.241872310638428","5.241872310638428","5.241872310638428","5.323495864868164","5.323495864868164","5.323495864868164","5.191054821014404","5.191054821014404","5.191054821014404","","","","","","","","",""
"2227","","","","","","","4.40252685546875","4.40252685546875","4.40252685546875","","","","5.023037433624268","5.023037433624268","5.023037433624268","5.109471797943115","5.109471797943115","5.109471797943115","4.961606025695801","4.961606025695801","4.961606025695801","","","","","","","","",""
"2228","","","","","","","4.539945125579834","4.539945125579834","4.539945125579834","","","","5.148677825927734","5.148677825927734","5.148677825927734","5.233747959136963","5.233747959136963","5.233747959136963","5.1020402908325195","5.1020402908325195","5.1020402908325195","","","","","","","","",""
"2229","","","","","","","3.8586010932922363","3.8586010932922363","3.8586010932922363","","","","4.399697780609131","4.399697780609131","4.399697780609131","4.47529935836792","4.47529935836792","4.47529935836792","4.3424391746521","4.3424391746521","4.3424391746521","","","","","","","","",""
"2230","","","","","","","4.523831844329834","4.523831844329834","4.523831844329834","","","","5.100943565368652","5.100943565368652","5.100943565368652","5.181488513946533","5.181488513946533","5.181488513946533","5.0576629638671875","5.0576629638671875","5.0576629638671875","","","","","","","","",""
"2231","","","","","","","4.438559532165527","4.438559532165527","4.438559532165527","","","","5.018999099731445","5.018999099731445","5.018999099731445","5.099428653717041","5.099428653717041","5.099428653717041","4.963444709777832","4.963444709777832","4.963444709777832","","","","","","","","",""
"2232","","","","","","","4.48084831237793","4.48084831237793","4.48084831237793","","","","5.091944217681885","5.091944217681885","5.091944217681885","5.176897048950195","5.176897048950195","5.176897048950195","5.031578063964844","5.031578063964844","5.031578063964844","","","","","","","","",""
"2233","","","","","","","4.963806629180908","4.963806629180908","4.963806629180908","","","","5.632542610168457","5.632542610168457","5.632542610168457","5.725634574890137","5.725634574890137","5.725634574890137","5.56863260269165","5.56863260269165","5.56863260269165","","","","","","","","",""
"2234","","","","","","","3.9805307388305664","3.9805307388305664","3.9805307388305664","","","","4.496809482574463","4.496809482574463","4.496809482574463","4.568907737731934","4.568907737731934","4.568907737731934","4.453088283538818","4.453088283538818","4.453088283538818","","","","","","","","",""
"2235","","","","","","","4.58405876159668","4.58405876159668","4.58405876159668","","","","5.16331148147583","5.16331148147583","5.16331148147583","5.243679523468018","5.243679523468018","5.243679523468018","5.1128644943237305","5.1128644943237305","5.1128644943237305","","","","","","","","",""
"2236","","","","","","","4.627505302429199","4.627505302429199","4.627505302429199","","","","5.229302883148193","5.229302883148193","5.229302883148193","5.313208103179932","5.313208103179932","5.313208103179932","5.171657562255859","5.171657562255859","5.171657562255859","","","","","","","","",""
"2237","","","","","","","4.050223350524902","4.050223350524902","4.050223350524902","","","","4.592994689941406","4.592994689941406","4.592994689941406","4.669166088104248","4.669166088104248","4.669166088104248","4.543354034423828","4.543354034423828","4.543354034423828","","","","","","","","",""
"2238","","","","","","","4.396719455718994","4.396719455718994","4.396719455718994","","","","4.962221145629883","4.962221145629883","4.962221145629883","5.041470527648926","5.041470527648926","5.041470527648926","4.915843963623047","4.915843963623047","4.915843963623047","","","","","","","","",""
"2239","","","","","","","4.104164123535156","4.104164123535156","4.104164123535156","","","","4.660724639892578","4.660724639892578","4.660724639892578","4.738645553588867","4.738645553588867","4.738645553588867","4.607471466064453","4.607471466064453","4.607471466064453","","","","","","","","",""
"2240","","","","","","","4.7406229972839355","4.7406229972839355","4.7406229972839355","","","","5.351377487182617","5.351377487182617","5.351377487182617","5.436280727386475","5.436280727386475","5.436280727386475","5.296058654785156","5.296058654785156","5.296058654785156","","","","","","","","",""
"2241","","","","","","","4.726842403411865","4.726842403411865","4.726842403411865","","","","5.374843120574951","5.374843120574951","5.374843120574951","5.465784072875977","5.465784072875977","5.465784072875977","5.315913677215576","5.315913677215576","5.315913677215576","","","","","","","","",""
"2242","","","","","","","4.62665319442749","4.62665319442749","4.62665319442749","","","","5.240211009979248","5.240211009979248","5.240211009979248","5.3258562088012695","5.3258562088012695","5.3258562088012695","5.18628454208374","5.18628454208374","5.18628454208374","","","","","","","","",""
"2243","","","","","","","4.225883960723877","4.225883960723877","4.225883960723877","","","","4.8010029792785645","4.8010029792785645","4.8010029792785645","4.881597518920898","4.881597518920898","4.881597518920898","4.741676330566406","4.741676330566406","4.741676330566406","","","","","","","","",""
"2244","","","","","","","4.171154499053955","4.171154499053955","4.171154499053955","","","","4.7511796951293945","4.7511796951293945","4.7511796951293945","4.8329267501831055","4.8329267501831055","4.8329267501831055","4.6985883712768555","4.6985883712768555","4.6985883712768555","","","","","","","","",""
"2245","","","","","","","4.102316856384277","4.102316856384277","4.102316856384277","","","","4.673381328582764","4.673381328582764","4.673381328582764","4.7540364265441895","4.7540364265441895","4.7540364265441895","4.625146865844727","4.625146865844727","4.625146865844727","","","","","","","","",""
"2246","","","","","","","4.521794319152832","4.521794319152832","4.521794319152832","","","","5.1417670249938965","5.1417670249938965","5.1417670249938965","5.2290472984313965","5.2290472984313965","5.2290472984313965","5.082727909088135","5.082727909088135","5.082727909088135","","","","","","","","",""
"2247","","","","","","","4.000529766082764","4.000529766082764","4.000529766082764","","","","4.53174352645874","4.53174352645874","4.53174352645874","4.606489658355713","4.606489658355713","4.606489658355713","4.484385967254639","4.484385967254639","4.484385967254639","","","","","","","","",""
"2248","","","","","","","4.4040398597717285","4.4040398597717285","4.4040398597717285","","","","5.003317832946777","5.003317832946777","5.003317832946777","5.087833881378174","5.087833881378174","5.087833881378174","4.950296878814697","4.950296878814697","4.950296878814697","","","","","","","","",""
"2249","","","","","","","4.379753589630127","4.379753589630127","4.379753589630127","","","","4.971674919128418","4.971674919128418","4.971674919128418","5.055257797241211","5.055257797241211","5.055257797241211","4.915995121002197","4.915995121002197","4.915995121002197","","","","","","","","",""
"2250","","","","","","","4.27792501449585","4.27792501449585","4.27792501449585","","","","4.8940510749816895","4.8940510749816895","4.8940510749816895","4.981406211853027","4.981406211853027","4.981406211853027","4.8358025550842285","4.8358025550842285","4.8358025550842285","","","","","","","","",""
"2251","","","","","","","4.33119010925293","4.33119010925293","4.33119010925293","","","","4.891132831573486","4.891132831573486","4.891132831573486","4.969915390014648","4.969915390014648","4.969915390014648","4.841731071472168","4.841731071472168","4.841731071472168","","","","","","","","",""
"2252","","","","","","","4.024527072906494","4.024527072906494","4.024527072906494","","","","4.5742692947387695","4.5742692947387695","4.5742692947387695","4.652291774749756","4.652291774749756","4.652291774749756","4.521055698394775","4.521055698394775","4.521055698394775","","","","","","","","",""
"2253","","","","","","","4.396665096282959","4.396665096282959","4.396665096282959","","","","4.971923828125","4.971923828125","4.971923828125","5.052708148956299","5.052708148956299","5.052708148956299","4.915643215179443","4.915643215179443","4.915643215179443","","","","","","","","",""
"2254","","","","","","","4.489503383636475","4.489503383636475","4.489503383636475","","","","5.116946697235107","5.116946697235107","5.116946697235107","5.204819202423096","5.204819202423096","5.204819202423096","5.05141019821167","5.05141019821167","5.05141019821167","","","","","","","","",""
"2255","","","","","","","4.564352989196777","4.564352989196777","4.564352989196777","","","","5.1450958251953125","5.1450958251953125","5.1450958251953125","5.226766109466553","5.226766109466553","5.226766109466553","5.094377040863037","5.094377040863037","5.094377040863037","","","","","","","","",""
"2256","","","","","","","4.180756092071533","4.180756092071533","4.180756092071533","","","","4.756272792816162","4.756272792816162","4.756272792816162","4.837953090667725","4.837953090667725","4.837953090667725","4.70761775970459","4.70761775970459","4.70761775970459","","","","","","","","",""
"2257","","","","","","","4.451231956481934","4.451231956481934","4.451231956481934","","","","5.061373710632324","5.061373710632324","5.061373710632324","5.147499084472656","5.147499084472656","5.147499084472656","5.003282070159912","5.003282070159912","5.003282070159912","","","","","","","","",""
"2258","","","","","","","4.951205253601074","4.951205253601074","4.951205253601074","","","","5.574494361877441","5.574494361877441","5.574494361877441","5.6614813804626465","5.6614813804626465","5.6614813804626465","5.518500328063965","5.518500328063965","5.518500328063965","","","","","","","","",""
"2259","","","","","","","4.5674967765808105","4.5674967765808105","4.5674967765808105","","","","5.160223960876465","5.160223960876465","5.160223960876465","5.243574142456055","5.243574142456055","5.243574142456055","5.108974456787109","5.108974456787109","5.108974456787109","","","","","","","","",""
"2260","","","","","","","4.27959680557251","4.27959680557251","4.27959680557251","","","","4.842381000518799","4.842381000518799","4.842381000518799","4.9218010902404785","4.9218010902404785","4.9218010902404785","4.790214538574219","4.790214538574219","4.790214538574219","","","","","","","","",""
"2261","","","","","","","4.042956352233887","4.042956352233887","4.042956352233887","","","","4.588033199310303","4.588033199310303","4.588033199310303","4.665101051330566","4.665101051330566","4.665101051330566","4.5340352058410645","4.5340352058410645","4.5340352058410645","","","","","","","","",""
"2262","","","","","","","4.642579078674316","4.642579078674316","4.642579078674316","","","","5.255177021026611","5.255177021026611","5.255177021026611","5.341418743133545","5.341418743133545","5.341418743133545","5.201690196990967","5.201690196990967","5.201690196990967","","","","","","","","",""
"2263","","","","","","","4.511015892028809","4.511015892028809","4.511015892028809","","","","5.115401268005371","5.115401268005371","5.115401268005371","5.201040744781494","5.201040744781494","5.201040744781494","5.064623832702637","5.064623832702637","5.064623832702637","","","","","","","","",""
"2264","","","","","","","4.218086242675781","4.218086242675781","4.218086242675781","","","","4.8065409660339355","4.8065409660339355","4.8065409660339355","4.890036582946777","4.890036582946777","4.890036582946777","4.753870487213135","4.753870487213135","4.753870487213135","","","","","","","","",""
"2265","","","","","","","4.342660427093506","4.342660427093506","4.342660427093506","","","","4.930181503295898","4.930181503295898","4.930181503295898","5.013169765472412","5.013169765472412","5.013169765472412","4.881839275360107","4.881839275360107","4.881839275360107","","","","","","","","",""
