"Step","peachy-lake-322 - loss","peachy-lake-322 - loss__MIN","peachy-lake-322 - loss__MAX","fast-field-321 - loss","fast-field-321 - loss__MIN","fast-field-321 - loss__MAX","proud-plant-319 - loss","proud-plant-319 - loss__MIN","proud-plant-319 - loss__MAX","fresh-totem-319 - loss","fresh-totem-319 - loss__MIN","fresh-totem-319 - loss__MAX","lunar-grass-318 - loss","lunar-grass-318 - loss__MIN","lunar-grass-318 - loss__MAX","graceful-night-317 - loss","graceful-night-317 - loss__MIN","graceful-night-317 - loss__MAX","different-leaf-278 - loss","different-leaf-278 - loss__MIN","different-leaf-278 - loss__MAX","revived-durian-275 - loss","revived-durian-275 - loss__MIN","revived-durian-275 - loss__MAX","copper-sun-265 - loss","copper-sun-265 - loss__MIN","copper-sun-265 - loss__MAX","breezy-elevator-264 - loss","breezy-elevator-264 - loss__MIN","breezy-elevator-264 - loss__MAX"
"2036","","","","5.316112041473389","5.316112041473389","5.316112041473389","5.635787010192871","5.635787010192871","5.635787010192871","6.795949935913086","6.795949935913086","6.795949935913086","","","","","","","","","","7.2800798416137695","7.2800798416137695","7.2800798416137695","","","","7.437028884887695","7.437028884887695","7.437028884887695"
"2037","","","","5.558452129364014","5.558452129364014","5.558452129364014","5.848332405090332","5.848332405090332","5.848332405090332","6.987939357757568","6.987939357757568","6.987939357757568","","","","","","","","","","7.476856708526611","7.476856708526611","7.476856708526611","","","","7.644287109375","7.644287109375","7.644287109375"
"2038","","","","5.4664740562438965","5.4664740562438965","5.4664740562438965","5.797465801239014","5.797465801239014","5.797465801239014","6.946662425994873","6.946662425994873","6.946662425994873","","","","","","","","","","7.487026214599609","7.487026214599609","7.487026214599609","","","","7.80700159072876","7.80700159072876","7.80700159072876"
"2039","","","","5.30920934677124","5.30920934677124","5.30920934677124","5.6117377281188965","5.6117377281188965","5.6117377281188965","6.6744465827941895","6.6744465827941895","6.6744465827941895","","","","","","","","","","7.317244529724121","7.317244529724121","7.317244529724121","","","","7.555955410003662","7.555955410003662","7.555955410003662"
"2040","","","","5.443639755249023","5.443639755249023","5.443639755249023","5.706108093261719","5.706108093261719","5.706108093261719","6.8936052322387695","6.8936052322387695","6.8936052322387695","","","","","","","","","","7.312184810638428","7.312184810638428","7.312184810638428","","","","7.510286808013916","7.510286808013916","7.510286808013916"
"2041","","","","5.624700546264648","5.624700546264648","5.624700546264648","5.990451812744141","5.990451812744141","5.990451812744141","6.888009071350098","6.888009071350098","6.888009071350098","","","","","","","","","","7.370727062225342","7.370727062225342","7.370727062225342","","","","7.766988754272461","7.766988754272461","7.766988754272461"
"2042","","","","5.514438629150391","5.514438629150391","5.514438629150391","5.829853057861328","5.829853057861328","5.829853057861328","7.096291542053223","7.096291542053223","7.096291542053223","","","","","","","","","","7.715751647949219","7.715751647949219","7.715751647949219","","","","7.6853742599487305","7.6853742599487305","7.6853742599487305"
"2043","","","","5.141217231750488","5.141217231750488","5.141217231750488","5.383301734924316","5.383301734924316","5.383301734924316","6.665521621704102","6.665521621704102","6.665521621704102","","","","","","","","","","7.204838275909424","7.204838275909424","7.204838275909424","","","","7.316971302032471","7.316971302032471","7.316971302032471"
"2044","","","","5.189208984375","5.189208984375","5.189208984375","5.490355968475342","5.490355968475342","5.490355968475342","6.895885467529297","6.895885467529297","6.895885467529297","","","","","","","","","","7.31223726272583","7.31223726272583","7.31223726272583","","","","7.459071159362793","7.459071159362793","7.459071159362793"
"2045","","","","5.665955066680908","5.665955066680908","5.665955066680908","5.960760593414307","5.960760593414307","5.960760593414307","7.146639823913574","7.146639823913574","7.146639823913574","","","","","","","","","","7.744676113128662","7.744676113128662","7.744676113128662","","","","7.956208229064941","7.956208229064941","7.956208229064941"
"2046","","","","5.292261123657227","5.292261123657227","5.292261123657227","5.568314075469971","5.568314075469971","5.568314075469971","6.861752510070801","6.861752510070801","6.861752510070801","","","","","","","","","","7.33792781829834","7.33792781829834","7.33792781829834","","","","7.446098327636719","7.446098327636719","7.446098327636719"
"2047","","","","5.794076442718506","5.794076442718506","5.794076442718506","6.154091835021973","6.154091835021973","6.154091835021973","7.296687126159668","7.296687126159668","7.296687126159668","","","","","","","","","","7.932736873626709","7.932736873626709","7.932736873626709","","","","8.163714408874512","8.163714408874512","8.163714408874512"
"2048","","","","5.230147361755371","5.230147361755371","5.230147361755371","5.525103569030762","5.525103569030762","5.525103569030762","6.95556116104126","6.95556116104126","6.95556116104126","","","","","","","","","","7.453138828277588","7.453138828277588","7.453138828277588","","","","7.409012794494629","7.409012794494629","7.409012794494629"
"2049","","","","5.889488697052002","5.889488697052002","5.889488697052002","6.249054908752441","6.249054908752441","6.249054908752441","7.474235534667969","7.474235534667969","7.474235534667969","","","","","","","","","","7.954837799072266","7.954837799072266","7.954837799072266","","","","8.079864501953125","8.079864501953125","8.079864501953125"
"2050","","","","5.547668933868408","5.547668933868408","5.547668933868408","5.916025161743164","5.916025161743164","5.916025161743164","7.041757583618164","7.041757583618164","7.041757583618164","","","","","","","","","","7.638450622558594","7.638450622558594","7.638450622558594","","","","7.912210464477539","7.912210464477539","7.912210464477539"
"2051","","","","5.430248737335205","5.430248737335205","5.430248737335205","5.7001543045043945","5.7001543045043945","5.7001543045043945","6.747413158416748","6.747413158416748","6.747413158416748","","","","","","","","","","7.254092693328857","7.254092693328857","7.254092693328857","","","","7.560679912567139","7.560679912567139","7.560679912567139"
"2052","","","","5.410369873046875","5.410369873046875","5.410369873046875","5.639374732971191","5.639374732971191","5.639374732971191","6.960991859436035","6.960991859436035","6.960991859436035","","","","","","","","","","7.318850040435791","7.318850040435791","7.318850040435791","","","","7.548183917999268","7.548183917999268","7.548183917999268"
"2053","","","","5.192996025085449","5.192996025085449","5.192996025085449","5.516971111297607","5.516971111297607","5.516971111297607","6.7352986335754395","6.7352986335754395","6.7352986335754395","","","","","","","","","","7.152729034423828","7.152729034423828","7.152729034423828","","","","7.281113624572754","7.281113624572754","7.281113624572754"
"2054","","","","5.249939441680908","5.249939441680908","5.249939441680908","5.5244879722595215","5.5244879722595215","5.5244879722595215","6.798341751098633","6.798341751098633","6.798341751098633","","","","","","","","","","7.2467241287231445","7.2467241287231445","7.2467241287231445","","","","7.41739559173584","7.41739559173584","7.41739559173584"
"2055","","","","5.3392510414123535","5.3392510414123535","5.3392510414123535","5.640298843383789","5.640298843383789","5.640298843383789","6.859756946563721","6.859756946563721","6.859756946563721","","","","","","","","","","7.371584415435791","7.371584415435791","7.371584415435791","","","","7.636874675750732","7.636874675750732","7.636874675750732"
"2056","","","","5.723607540130615","5.723607540130615","5.723607540130615","6.049810886383057","6.049810886383057","6.049810886383057","7.208081245422363","7.208081245422363","7.208081245422363","","","","","","","","","","7.740548133850098","7.740548133850098","7.740548133850098","","","","8.0042142868042","8.0042142868042","8.0042142868042"
"2057","","","","5.219567775726318","5.219567775726318","5.219567775726318","5.477447509765625","5.477447509765625","5.477447509765625","6.7519097328186035","6.7519097328186035","6.7519097328186035","","","","","","","","","","7.183518886566162","7.183518886566162","7.183518886566162","","","","7.3629679679870605","7.3629679679870605","7.3629679679870605"
"2058","","","","5.594521522521973","5.594521522521973","5.594521522521973","5.8884077072143555","5.8884077072143555","5.8884077072143555","7.06934928894043","7.06934928894043","7.06934928894043","","","","","","","","","","7.5855183601379395","7.5855183601379395","7.5855183601379395","","","","7.685586452484131","7.685586452484131","7.685586452484131"
"2059","","","","5.262714385986328","5.262714385986328","5.262714385986328","5.6138715744018555","5.6138715744018555","5.6138715744018555","6.642195701599121","6.642195701599121","6.642195701599121","","","","","","","","","","7.221120834350586","7.221120834350586","7.221120834350586","","","","7.50958251953125","7.50958251953125","7.50958251953125"
"2060","","","","5.60312032699585","5.60312032699585","5.60312032699585","5.812076091766357","5.812076091766357","5.812076091766357","7.323095798492432","7.323095798492432","7.323095798492432","","","","","","","","","","7.657606601715088","7.657606601715088","7.657606601715088","","","","7.614256858825684","7.614256858825684","7.614256858825684"
"2061","","","","5.201356887817383","5.201356887817383","5.201356887817383","5.527633190155029","5.527633190155029","5.527633190155029","6.641190052032471","6.641190052032471","6.641190052032471","","","","","","","","","","7.097242832183838","7.097242832183838","7.097242832183838","","","","7.32827615737915","7.32827615737915","7.32827615737915"
"2062","","","","5.346837043762207","5.346837043762207","5.346837043762207","5.596535682678223","5.596535682678223","5.596535682678223","6.7548089027404785","6.7548089027404785","6.7548089027404785","","","","","","","","","","7.479169845581055","7.479169845581055","7.479169845581055","","","","7.324355125427246","7.324355125427246","7.324355125427246"
"2063","","","","5.381972312927246","5.381972312927246","5.381972312927246","5.707867622375488","5.707867622375488","5.707867622375488","6.82552433013916","6.82552433013916","6.82552433013916","","","","","","","","","","7.559150695800781","7.559150695800781","7.559150695800781","","","","7.617851257324219","7.617851257324219","7.617851257324219"
"2064","","","","5.584198474884033","5.584198474884033","5.584198474884033","5.951059818267822","5.951059818267822","5.951059818267822","7.1176652908325195","7.1176652908325195","7.1176652908325195","","","","","","","","","","7.649441242218018","7.649441242218018","7.649441242218018","","","","7.941660404205322","7.941660404205322","7.941660404205322"
"2065","","","","5.3645219802856445","5.3645219802856445","5.3645219802856445","5.634730815887451","5.634730815887451","5.634730815887451","6.9412431716918945","6.9412431716918945","6.9412431716918945","","","","","","","","","","7.370532035827637","7.370532035827637","7.370532035827637","","","","7.54260778427124","7.54260778427124","7.54260778427124"
"2066","","","","5.332278251647949","5.332278251647949","5.332278251647949","5.683816909790039","5.683816909790039","5.683816909790039","6.904412269592285","6.904412269592285","6.904412269592285","","","","","","","","","","7.331914901733398","7.331914901733398","7.331914901733398","","","","7.677656173706055","7.677656173706055","7.677656173706055"
"2067","","","","5.522867202758789","5.522867202758789","5.522867202758789","5.812585353851318","5.812585353851318","5.812585353851318","7.054909706115723","7.054909706115723","7.054909706115723","","","","","","","","","","7.571986675262451","7.571986675262451","7.571986675262451","","","","7.640293121337891","7.640293121337891","7.640293121337891"
"2068","","","","5.506101608276367","5.506101608276367","5.506101608276367","5.832122802734375","5.832122802734375","5.832122802734375","6.937891006469727","6.937891006469727","6.937891006469727","","","","","","","","","","7.529961585998535","7.529961585998535","7.529961585998535","","","","7.734988212585449","7.734988212585449","7.734988212585449"
"2069","","","","5.521923542022705","5.521923542022705","5.521923542022705","5.882139205932617","5.882139205932617","5.882139205932617","6.9424004554748535","6.9424004554748535","6.9424004554748535","","","","","","","","","","7.403984546661377","7.403984546661377","7.403984546661377","","","","7.850664138793945","7.850664138793945","7.850664138793945"
"2070","","","","5.636590003967285","5.636590003967285","5.636590003967285","5.871926784515381","5.871926784515381","5.871926784515381","7.289567947387695","7.289567947387695","7.289567947387695","","","","","","","","","","7.667677402496338","7.667677402496338","7.667677402496338","","","","7.820214748382568","7.820214748382568","7.820214748382568"
"2071","","","","5.602397441864014","5.602397441864014","5.602397441864014","5.936870098114014","5.936870098114014","5.936870098114014","7.0777082443237305","7.0777082443237305","7.0777082443237305","","","","","","","","","","7.697612762451172","7.697612762451172","7.697612762451172","","","","7.823513031005859","7.823513031005859","7.823513031005859"
"2072","","","","6.258134365081787","6.258134365081787","6.258134365081787","6.554300308227539","6.554300308227539","6.554300308227539","7.5705246925354","7.5705246925354","7.5705246925354","","","","","","","","","","8.220047950744629","8.220047950744629","8.220047950744629","","","","8.509571075439453","8.509571075439453","8.509571075439453"
"2073","","","","5.514115333557129","5.514115333557129","5.514115333557129","5.8238983154296875","5.8238983154296875","5.8238983154296875","6.953826904296875","6.953826904296875","6.953826904296875","","","","","","","","","","7.4804582595825195","7.4804582595825195","7.4804582595825195","","","","7.702690124511719","7.702690124511719","7.702690124511719"
"2074","","","","5.477734088897705","5.477734088897705","5.477734088897705","5.793591499328613","5.793591499328613","5.793591499328613","7.0097737312316895","7.0097737312316895","7.0097737312316895","","","","","","","","","","7.505847454071045","7.505847454071045","7.505847454071045","","","","7.8412556648254395","7.8412556648254395","7.8412556648254395"
"2075","","","","5.5251898765563965","5.5251898765563965","5.5251898765563965","5.8427934646606445","5.8427934646606445","5.8427934646606445","6.988682746887207","6.988682746887207","6.988682746887207","","","","","","","","","","7.479585647583008","7.479585647583008","7.479585647583008","","","","7.813535213470459","7.813535213470459","7.813535213470459"
"2076","","","","5.595313549041748","5.595313549041748","5.595313549041748","5.884346961975098","5.884346961975098","5.884346961975098","6.9672627449035645","6.9672627449035645","6.9672627449035645","","","","","","","","","","7.364393711090088","7.364393711090088","7.364393711090088","","","","7.688832759857178","7.688832759857178","7.688832759857178"
"2077","","","","5.290503978729248","5.290503978729248","5.290503978729248","5.59015417098999","5.59015417098999","5.59015417098999","6.681087493896484","6.681087493896484","6.681087493896484","","","","","","","","","","7.169948577880859","7.169948577880859","7.169948577880859","","","","7.477288246154785","7.477288246154785","7.477288246154785"
"2078","","","","5.599424362182617","5.599424362182617","5.599424362182617","5.965364933013916","5.965364933013916","5.965364933013916","6.975744247436523","6.975744247436523","6.975744247436523","","","","","","","","","","7.6621317863464355","7.6621317863464355","7.6621317863464355","","","","7.985109806060791","7.985109806060791","7.985109806060791"
"2079","","","","5.580863952636719","5.580863952636719","5.580863952636719","5.776260852813721","5.776260852813721","5.776260852813721","7.0076069831848145","7.0076069831848145","7.0076069831848145","","","","","","","","","","7.417904853820801","7.417904853820801","7.417904853820801","","","","7.543491363525391","7.543491363525391","7.543491363525391"
"2080","","","","5.374114990234375","5.374114990234375","5.374114990234375","5.559906005859375","5.559906005859375","5.559906005859375","6.94234561920166","6.94234561920166","6.94234561920166","","","","","","","","","","7.375197887420654","7.375197887420654","7.375197887420654","","","","7.24828577041626","7.24828577041626","7.24828577041626"
"2081","","","","5.434516429901123","5.434516429901123","5.434516429901123","5.739086627960205","5.739086627960205","5.739086627960205","6.961818695068359","6.961818695068359","6.961818695068359","","","","","","","","","","7.378148078918457","7.378148078918457","7.378148078918457","","","","7.590705871582031","7.590705871582031","7.590705871582031"
"2082","","","","5.449102878570557","5.449102878570557","5.449102878570557","5.7972869873046875","5.7972869873046875","5.7972869873046875","7.021058082580566","7.021058082580566","7.021058082580566","","","","","","","","","","7.72932767868042","7.72932767868042","7.72932767868042","","","","7.786952018737793","7.786952018737793","7.786952018737793"
"2083","","","","5.333637714385986","5.333637714385986","5.333637714385986","5.623081684112549","5.623081684112549","5.623081684112549","6.865200996398926","6.865200996398926","6.865200996398926","","","","","","","","","","7.439355373382568","7.439355373382568","7.439355373382568","","","","7.689148902893066","7.689148902893066","7.689148902893066"
"2084","","","","5.585546016693115","5.585546016693115","5.585546016693115","5.750130653381348","5.750130653381348","5.750130653381348","7.168821811676025","7.168821811676025","7.168821811676025","","","","","","","","","","7.457566738128662","7.457566738128662","7.457566738128662","","","","7.477004528045654","7.477004528045654","7.477004528045654"
"2085","","","","5.345985412597656","5.345985412597656","5.345985412597656","5.570634841918945","5.570634841918945","5.570634841918945","6.848904132843018","6.848904132843018","6.848904132843018","","","","","","","","","","7.367655277252197","7.367655277252197","7.367655277252197","","","","7.40795373916626","7.40795373916626","7.40795373916626"
"2086","","","","5.37730598449707","5.37730598449707","5.37730598449707","5.694604873657227","5.694604873657227","5.694604873657227","6.821497440338135","6.821497440338135","6.821497440338135","","","","","","","","","","7.4677252769470215","7.4677252769470215","7.4677252769470215","","","","7.568863391876221","7.568863391876221","7.568863391876221"
"2087","","","","5.6746625900268555","5.6746625900268555","5.6746625900268555","5.985992431640625","5.985992431640625","5.985992431640625","7.276120185852051","7.276120185852051","7.276120185852051","","","","","","","","","","7.789638042449951","7.789638042449951","7.789638042449951","","","","7.844476222991943","7.844476222991943","7.844476222991943"
"2088","","","","6.018437385559082","6.018437385559082","6.018437385559082","6.305816173553467","6.305816173553467","6.305816173553467","7.505117893218994","7.505117893218994","7.505117893218994","","","","","","","","","","7.9867095947265625","7.9867095947265625","7.9867095947265625","","","","8.048855781555176","8.048855781555176","8.048855781555176"
"2089","","","","5.4085235595703125","5.4085235595703125","5.4085235595703125","5.747884750366211","5.747884750366211","5.747884750366211","6.829253196716309","6.829253196716309","6.829253196716309","","","","","","","","","","7.358231544494629","7.358231544494629","7.358231544494629","","","","7.63847541809082","7.63847541809082","7.63847541809082"
"2090","","","","5.286685943603516","5.286685943603516","5.286685943603516","5.592967987060547","5.592967987060547","5.592967987060547","6.715869903564453","6.715869903564453","6.715869903564453","","","","","","","","","","7.2245965003967285","7.2245965003967285","7.2245965003967285","","","","7.481508255004883","7.481508255004883","7.481508255004883"
"2091","","","","5.365912914276123","5.365912914276123","5.365912914276123","5.675810813903809","5.675810813903809","5.675810813903809","6.81187629699707","6.81187629699707","6.81187629699707","","","","","","","","","","7.449435234069824","7.449435234069824","7.449435234069824","","","","7.702950954437256","7.702950954437256","7.702950954437256"
"2092","","","","5.523987293243408","5.523987293243408","5.523987293243408","5.828670978546143","5.828670978546143","5.828670978546143","7.145088195800781","7.145088195800781","7.145088195800781","","","","","","","","","","7.593491077423096","7.593491077423096","7.593491077423096","","","","7.745982646942139","7.745982646942139","7.745982646942139"
"2093","","","","5.379737377166748","5.379737377166748","5.379737377166748","5.626729488372803","5.626729488372803","5.626729488372803","6.82255220413208","6.82255220413208","6.82255220413208","","","","","","","","","","7.255783557891846","7.255783557891846","7.255783557891846","","","","7.382277488708496","7.382277488708496","7.382277488708496"
"2094","","","","5.441596031188965","5.441596031188965","5.441596031188965","5.725007057189941","5.725007057189941","5.725007057189941","6.853085994720459","6.853085994720459","6.853085994720459","","","","","","","","","","7.301972389221191","7.301972389221191","7.301972389221191","","","","7.451589107513428","7.451589107513428","7.451589107513428"
"2095","","","","5.477115631103516","5.477115631103516","5.477115631103516","5.845195293426514","5.845195293426514","5.845195293426514","6.917301654815674","6.917301654815674","6.917301654815674","","","","","","","","","","7.575815200805664","7.575815200805664","7.575815200805664","","","","7.794771194458008","7.794771194458008","7.794771194458008"
"2096","","","","5.134494304656982","5.134494304656982","5.134494304656982","5.439577579498291","5.439577579498291","5.439577579498291","6.759387969970703","6.759387969970703","6.759387969970703","","","","","","","","","","7.164736270904541","7.164736270904541","7.164736270904541","","","","7.241134166717529","7.241134166717529","7.241134166717529"
"2097","","","","5.606042385101318","5.606042385101318","5.606042385101318","5.889381408691406","5.889381408691406","5.889381408691406","7.376101493835449","7.376101493835449","7.376101493835449","","","","","","","","","","7.75062894821167","7.75062894821167","7.75062894821167","","","","7.655835151672363","7.655835151672363","7.655835151672363"
"2098","","","","5.28541898727417","5.28541898727417","5.28541898727417","5.551867961883545","5.551867961883545","5.551867961883545","6.713626384735107","6.713626384735107","6.713626384735107","","","","","","","","","","7.288347244262695","7.288347244262695","7.288347244262695","","","","7.324464321136475","7.324464321136475","7.324464321136475"
"2099","","","","5.345247268676758","5.345247268676758","5.345247268676758","5.67108154296875","5.67108154296875","5.67108154296875","6.709002494812012","6.709002494812012","6.709002494812012","","","","","","","","","","7.232657432556152","7.232657432556152","7.232657432556152","","","","7.5187835693359375","7.5187835693359375","7.5187835693359375"
"2100","","","","5.331126689910889","5.331126689910889","5.331126689910889","5.665029525756836","5.665029525756836","5.665029525756836","6.898294925689697","6.898294925689697","6.898294925689697","","","","","","","","","","7.458211421966553","7.458211421966553","7.458211421966553","","","","7.517754554748535","7.517754554748535","7.517754554748535"
"2101","","","","5.288601398468018","5.288601398468018","5.288601398468018","5.585357666015625","5.585357666015625","5.585357666015625","6.838616847991943","6.838616847991943","6.838616847991943","","","","","","","","","","7.41495418548584","7.41495418548584","7.41495418548584","","","","7.522259712219238","7.522259712219238","7.522259712219238"
"2102","","","","5.788095474243164","5.788095474243164","5.788095474243164","6.076778411865234","6.076778411865234","6.076778411865234","7.366842269897461","7.366842269897461","7.366842269897461","","","","","","","","","","7.740728855133057","7.740728855133057","7.740728855133057","","","","7.924274444580078","7.924274444580078","7.924274444580078"
"2103","","","","5.663692474365234","5.663692474365234","5.663692474365234","5.968668460845947","5.968668460845947","5.968668460845947","7.2686357498168945","7.2686357498168945","7.2686357498168945","","","","","","","","","","7.838452339172363","7.838452339172363","7.838452339172363","","","","7.8555426597595215","7.8555426597595215","7.8555426597595215"
"2104","","","","5.453761577606201","5.453761577606201","5.453761577606201","5.73126745223999","5.73126745223999","5.73126745223999","6.818512439727783","6.818512439727783","6.818512439727783","","","","","","","","","","7.237951278686523","7.237951278686523","7.237951278686523","","","","7.708876609802246","7.708876609802246","7.708876609802246"
"2105","","","","5.886083602905273","5.886083602905273","5.886083602905273","6.211422443389893","6.211422443389893","6.211422443389893","7.239940643310547","7.239940643310547","7.239940643310547","","","","","","","","","","7.762392520904541","7.762392520904541","7.762392520904541","","","","8.149778366088867","8.149778366088867","8.149778366088867"
"2106","","","","5.786465167999268","5.786465167999268","5.786465167999268","6.068881034851074","6.068881034851074","6.068881034851074","7.207464694976807","7.207464694976807","7.207464694976807","","","","","","","","","","7.739007949829102","7.739007949829102","7.739007949829102","","","","8.08547306060791","8.08547306060791","8.08547306060791"
"2107","","","","5.113702297210693","5.113702297210693","5.113702297210693","5.409107685089111","5.409107685089111","5.409107685089111","6.457881927490234","6.457881927490234","6.457881927490234","","","","","","","","","","7.091119766235352","7.091119766235352","7.091119766235352","","","","7.176409721374512","7.176409721374512","7.176409721374512"
"2108","","","","5.382965087890625","5.382965087890625","5.382965087890625","5.743799686431885","5.743799686431885","5.743799686431885","6.951331615447998","6.951331615447998","6.951331615447998","","","","","","","","","","7.365245819091797","7.365245819091797","7.365245819091797","","","","7.636898994445801","7.636898994445801","7.636898994445801"
"2109","","","","5.389651775360107","5.389651775360107","5.389651775360107","5.688612937927246","5.688612937927246","5.688612937927246","6.814908981323242","6.814908981323242","6.814908981323242","","","","","","","","","","7.342233180999756","7.342233180999756","7.342233180999756","","","","7.618175506591797","7.618175506591797","7.618175506591797"
"2110","","","","5.544267654418945","5.544267654418945","5.544267654418945","5.907998085021973","5.907998085021973","5.907998085021973","7.123641014099121","7.123641014099121","7.123641014099121","","","","","","","","","","7.558767795562744","7.558767795562744","7.558767795562744","","","","7.779780387878418","7.779780387878418","7.779780387878418"
"2111","","","","5.120326519012451","5.120326519012451","5.120326519012451","5.449112892150879","5.449112892150879","5.449112892150879","6.695059299468994","6.695059299468994","6.695059299468994","","","","","","","","","","7.025028228759766","7.025028228759766","7.025028228759766","","","","7.307775497436523","7.307775497436523","7.307775497436523"
"2112","","","","5.774667739868164","5.774667739868164","5.774667739868164","6.0198974609375","6.0198974609375","6.0198974609375","7.35914421081543","7.35914421081543","7.35914421081543","","","","","","","","","","7.666911602020264","7.666911602020264","7.666911602020264","","","","7.994898319244385","7.994898319244385","7.994898319244385"
"2113","","","","5.337010383605957","5.337010383605957","5.337010383605957","5.64005184173584","5.64005184173584","5.64005184173584","6.790648460388184","6.790648460388184","6.790648460388184","","","","","","","","","","7.273920059204102","7.273920059204102","7.273920059204102","","","","7.453092098236084","7.453092098236084","7.453092098236084"
"2114","","","","5.515355110168457","5.515355110168457","5.515355110168457","5.8678412437438965","5.8678412437438965","5.8678412437438965","6.999103546142578","6.999103546142578","6.999103546142578","","","","","","","","","","7.540494918823242","7.540494918823242","7.540494918823242","","","","7.739659786224365","7.739659786224365","7.739659786224365"
"2115","","","","5.370144844055176","5.370144844055176","5.370144844055176","5.686207294464111","5.686207294464111","5.686207294464111","6.884652614593506","6.884652614593506","6.884652614593506","","","","","","","","","","7.325197696685791","7.325197696685791","7.325197696685791","","","","7.522756576538086","7.522756576538086","7.522756576538086"
"2116","","","","5.695760726928711","5.695760726928711","5.695760726928711","6.015546798706055","6.015546798706055","6.015546798706055","7.154914379119873","7.154914379119873","7.154914379119873","","","","","","","","","","7.832841396331787","7.832841396331787","7.832841396331787","","","","7.923871040344238","7.923871040344238","7.923871040344238"
"2117","","","","5.6572160720825195","5.6572160720825195","5.6572160720825195","5.986502170562744","5.986502170562744","5.986502170562744","7.037476539611816","7.037476539611816","7.037476539611816","","","","","","","","","","7.642066478729248","7.642066478729248","7.642066478729248","","","","7.865134239196777","7.865134239196777","7.865134239196777"
"2118","","","","5.425682544708252","5.425682544708252","5.425682544708252","5.76137113571167","5.76137113571167","5.76137113571167","6.816219329833984","6.816219329833984","6.816219329833984","","","","","","","","","","7.489428520202637","7.489428520202637","7.489428520202637","","","","7.785615921020508","7.785615921020508","7.785615921020508"
"2119","","","","5.24849796295166","5.24849796295166","5.24849796295166","5.480586528778076","5.480586528778076","5.480586528778076","6.757739067077637","6.757739067077637","6.757739067077637","","","","","","","","","","7.176846504211426","7.176846504211426","7.176846504211426","","","","7.217495441436768","7.217495441436768","7.217495441436768"
"2120","","","","5.443759918212891","5.443759918212891","5.443759918212891","5.7114434242248535","5.7114434242248535","5.7114434242248535","7.004169464111328","7.004169464111328","7.004169464111328","","","","","","","","","","7.431539058685303","7.431539058685303","7.431539058685303","","","","7.558882713317871","7.558882713317871","7.558882713317871"
"2121","","","","5.508285999298096","5.508285999298096","5.508285999298096","5.721088409423828","5.721088409423828","5.721088409423828","7.198919773101807","7.198919773101807","7.198919773101807","","","","","","","","","","7.527892112731934","7.527892112731934","7.527892112731934","","","","7.500166416168213","7.500166416168213","7.500166416168213"
"2122","","","","6.126530647277832","6.126530647277832","6.126530647277832","6.347692489624023","6.347692489624023","6.347692489624023","7.752130031585693","7.752130031585693","7.752130031585693","","","","","","","","","","8.176024436950684","8.176024436950684","8.176024436950684","","","","8.197090148925781","8.197090148925781","8.197090148925781"
"2123","","","","5.684621810913086","5.684621810913086","5.684621810913086","5.884213447570801","5.884213447570801","5.884213447570801","7.351914882659912","7.351914882659912","7.351914882659912","","","","","","","","","","7.607612609863281","7.607612609863281","7.607612609863281","","","","7.805809497833252","7.805809497833252","7.805809497833252"
"2124","","","","5.685397624969482","5.685397624969482","5.685397624969482","5.991123199462891","5.991123199462891","5.991123199462891","7.134614944458008","7.134614944458008","7.134614944458008","","","","","","","","","","7.5622711181640625","7.5622711181640625","7.5622711181640625","","","","7.9005913734436035","7.9005913734436035","7.9005913734436035"
"2125","","","","5.477097511291504","5.477097511291504","5.477097511291504","5.818145275115967","5.818145275115967","5.818145275115967","6.898797988891602","6.898797988891602","6.898797988891602","","","","","","","","","","7.323137283325195","7.323137283325195","7.323137283325195","","","","7.721516132354736","7.721516132354736","7.721516132354736"
"2126","","","","5.393024444580078","5.393024444580078","5.393024444580078","5.736294269561768","5.736294269561768","5.736294269561768","6.962912559509277","6.962912559509277","6.962912559509277","","","","","","","","","","7.412153244018555","7.412153244018555","7.412153244018555","","","","7.607940196990967","7.607940196990967","7.607940196990967"
"2127","","","","5.5446624755859375","5.5446624755859375","5.5446624755859375","5.837407112121582","5.837407112121582","5.837407112121582","6.8058013916015625","6.8058013916015625","6.8058013916015625","","","","","","","","","","7.365334987640381","7.365334987640381","7.365334987640381","","","","7.617061138153076","7.617061138153076","7.617061138153076"
"2128","","","","5.452702522277832","5.452702522277832","5.452702522277832","5.794468402862549","5.794468402862549","5.794468402862549","6.870142459869385","6.870142459869385","6.870142459869385","","","","","","","","","","7.3832621574401855","7.3832621574401855","7.3832621574401855","","","","7.7406182289123535","7.7406182289123535","7.7406182289123535"
"2129","","","","5.590371131896973","5.590371131896973","5.590371131896973","5.900780200958252","5.900780200958252","5.900780200958252","7.22503137588501","7.22503137588501","7.22503137588501","","","","","","","","","","7.599088668823242","7.599088668823242","7.599088668823242","","","","7.66585111618042","7.66585111618042","7.66585111618042"
"2130","","","","5.5007100105285645","5.5007100105285645","5.5007100105285645","5.78594446182251","5.78594446182251","5.78594446182251","7.026279449462891","7.026279449462891","7.026279449462891","","","","","","","","","","7.545978546142578","7.545978546142578","7.545978546142578","","","","7.6853532791137695","7.6853532791137695","7.6853532791137695"
